1,0,1000
2,1,1000
3,2,1000
4,0,1000
5,1,1000
6,2,1000
7,0,1000
8,1,1000
9,2,1000
10,0,1000
11,1,1000
12,2,1000
13,0,1000
14,1,1000
15,2,1000
16,0,1000
17,1,1000
18,2,1000
19,0,1000
20,1,1000
21,2,1000
22,0,1000
23,1,1000
24,2,1000
25,0,1000
26,1,1000
27,2,1000
28,0,1000
29,1,1000
30,2,1000
31,0,1000
32,1,1000
33,2,1000
34,0,1000
35,1,1000
36,2,1000
37,0,1000
38,1,1000
39,2,1000
40,0,1000
41,1,1000
42,2,1000
43,0,1000
44,1,1000
45,2,1000
46,0,1000
47,1,1000
48,2,1000
49,0,1000
50,1,1000
51,2,1000
52,0,1000
53,1,1000
54,2,1000
55,0,1000
56,1,1000
57,2,1000
58,0,1000
59,1,1000
60,2,1000
61,0,1000
62,1,1000
63,2,1000
64,0,1000
65,1,1000
66,2,1000
67,0,1000
68,1,1000
69,2,1000
70,0,1000
71,1,1000
72,2,1000
73,0,1000
74,1,1000
75,2,1000
76,0,1000
77,1,1000
78,2,1000
79,0,1000
80,1,1000
81,2,1000
82,0,1000
83,1,1000
84,2,1000
85,0,1000
86,1,1000
87,2,1000
88,0,1000
89,1,1000
90,2,1000
91,0,1000
92,1,1000
93,2,1000
94,0,1000
95,1,1000
96,2,1000
97,0,1000
98,1,1000
99,2,1000
100,0,1000
101,1,1000
102,2,1000
103,0,1000
104,1,1000
105,2,1000
106,0,1000
107,1,1000
108,2,1000
109,0,1000
110,1,1000
111,2,1000
112,0,1000
113,1,1000
114,2,1000
115,0,1000
116,1,1000
117,2,1000
118,0,1000
119,1,1000
120,2,1000
121,0,1000
122,1,1000
123,2,1000
124,0,1000
125,1,1000
126,2,1000
127,0,1000
128,1,1000
129,2,1000
130,0,1000
131,1,1000
132,2,1000
133,0,1000
134,1,1000
135,2,1000
136,0,1000
137,1,1000
138,2,1000
139,0,1000
140,1,1000
141,2,1000
142,0,1000
143,1,1000
144,2,1000
145,0,1000
146,1,1000
147,2,1000
148,0,1000
149,1,1000
150,2,1000
151,0,1000
152,1,1000
153,2,1000
154,0,1000
155,1,1000
156,2,1000
157,0,1000
158,1,1000
159,2,1000
160,0,1000
161,1,1000
162,2,1000
163,0,1000
164,1,1000
165,2,1000
166,0,1000
167,1,1000
168,2,1000
169,0,1000
170,1,1000
171,2,1000
172,0,1000
173,1,1000
174,2,1000
175,0,1000
176,1,1000
177,2,1000
178,0,1000
179,1,1000
180,2,1000
181,0,1000
182,1,1000
183,2,1000
184,0,1000
185,1,1000
186,2,1000
187,0,1000
188,1,1000
189,2,1000
190,0,1000
191,1,1000
192,2,1000
193,0,1000
194,1,1000
195,2,1000
196,0,1000
197,1,1000
198,2,1000
199,0,1000
200,1,1000
201,2,1000
202,0,1000
203,1,1000
204,2,1000
205,0,1000
206,1,1000
207,2,1000
208,0,1000
209,1,1000
210,2,1000
211,0,1000
212,1,1000
213,2,1000
214,0,1000
215,1,1000
216,2,1000
217,0,1000
218,1,1000
219,2,1000
220,0,1000
221,1,1000
222,2,1000
223,0,1000
224,1,1000
225,2,1000
226,0,1000
227,1,1000
228,2,1000
229,0,1000
230,1,1000
231,2,1000
232,0,1000
233,1,1000
234,2,1000
235,0,1000
236,1,1000
237,2,1000
238,0,1000
239,1,1000
240,2,1000
241,0,1000
242,1,1000
243,2,1000
244,0,1000
245,1,1000
246,2,1000
247,0,1000
248,1,1000
249,2,1000
250,0,1000
251,1,1000
252,2,1000
253,0,1000
254,1,1000
255,2,1000
256,0,1000
257,1,1000
258,2,1000
259,0,1000
260,1,1000
261,2,1000
262,0,1000
263,1,1000
264,2,1000
265,0,1000
266,1,1000
267,2,1000
268,0,1000
269,1,1000
270,2,1000
271,0,1000
272,1,1000
273,2,1000
274,0,1000
275,1,1000
276,2,1000
277,0,1000
278,1,1000
279,2,1000
280,0,1000
281,1,1000
282,2,1000
283,0,1000
284,1,1000
285,2,1000
286,0,1000
287,1,1000
288,2,1000
289,0,1000
290,1,1000
291,2,1000
292,0,1000
293,1,1000
294,2,1000
295,0,1000
296,1,1000
297,2,1000
298,0,1000
299,1,1000
300,2,1000
301,0,1000
302,1,1000
303,2,1000
304,0,1000
305,1,1000
306,2,1000
307,0,1000
308,1,1000
309,2,1000
310,0,1000
311,1,1000
312,2,1000
313,0,1000
314,1,1000
315,2,1000
316,0,1000
317,1,1000
318,2,1000
319,0,1000
320,1,1000
321,2,1000
322,0,1000
323,1,1000
324,2,1000
325,0,1000
326,1,1000
327,2,1000
328,0,1000
329,1,1000
330,2,1000
331,0,1000
332,1,1000
333,2,1000
334,0,1000
335,1,1000
336,2,1000
337,0,1000
338,1,1000
339,2,1000
340,0,1000
341,1,1000
342,2,1000
343,0,1000
344,1,1000
345,2,1000
346,0,1000
347,1,1000
348,2,1000
349,0,1000
350,1,1000
351,2,1000
352,0,1000
353,1,1000
354,2,1000
355,0,1000
356,1,1000
357,2,1000
358,0,1000
359,1,1000
360,2,1000
361,0,1000
362,1,1000
363,2,1000
364,0,1000
365,1,1000
366,2,1000
367,0,1000
368,1,1000
369,2,1000
370,0,1000
371,1,1000
372,2,1000
373,0,1000
374,1,1000
375,2,1000
376,0,1000
377,1,1000
378,2,1000
379,0,1000
380,1,1000
381,2,1000
382,0,1000
383,1,1000
384,2,1000
385,0,1000
386,1,1000
387,2,1000
388,0,1000
389,1,1000
390,2,1000
391,0,1000
392,1,1000
393,2,1000
394,0,1000
395,1,1000
396,2,1000
397,0,1000
398,1,1000
399,2,1000
400,0,1000
401,1,1000
402,2,1000
403,0,1000
404,1,1000
405,2,1000
406,0,1000
407,1,1000
408,2,1000
409,0,1000
410,1,1000
411,2,1000
412,0,1000
413,1,1000
414,2,1000
415,0,1000
416,1,1000
417,2,1000
418,0,1000
419,1,1000
420,2,1000
421,0,1000
422,1,1000
423,2,1000
424,0,1000
425,1,1000
426,2,1000
427,0,1000
428,1,1000
429,2,1000
430,0,1000
431,1,1000
432,2,1000
433,0,1000
434,1,1000
435,2,1000
436,0,1000
437,1,1000
438,2,1000
439,0,1000
440,1,1000
441,2,1000
442,0,1000
443,1,1000
444,2,1000
445,0,1000
446,1,1000
447,2,1000
448,0,1000
449,1,1000
450,2,1000
451,0,1000
452,1,1000
453,2,1000
454,0,1000
455,1,1000
456,2,1000
457,0,1000
458,1,1000
459,2,1000
460,0,1000
461,1,1000
462,2,1000
463,0,1000
464,1,1000
465,2,1000
466,0,1000
467,1,1000
468,2,1000
469,0,1000
470,1,1000
471,2,1000
472,0,1000
473,1,1000
474,2,1000
475,0,1000
476,1,1000
477,2,1000
478,0,1000
479,1,1000
480,2,1000
481,0,1000
482,1,1000
483,2,1000
484,0,1000
485,1,1000
486,2,1000
487,0,1000
488,1,1000
489,2,1000
490,0,1000
491,1,1000
492,2,1000
493,0,1000
494,1,1000
495,2,1000
496,0,1000
497,1,1000
498,2,1000
499,0,1000
500,1,1000
501,2,1000
502,0,1000
503,1,1000
504,2,1000
505,0,1000
506,1,1000
507,2,1000
508,0,1000
509,1,1000
510,2,1000
511,0,1000
512,1,1000
513,2,1000
514,0,1000
515,1,1000
516,2,1000
517,0,1000
518,1,1000
519,2,1000
520,0,1000
521,1,1000
522,2,1000
523,0,1000
524,1,1000
525,2,1000
526,0,1000
527,1,1000
528,2,1000
529,0,1000
530,1,1000
531,2,1000
532,0,1000
533,1,1000
534,2,1000
535,0,1000
536,1,1000
537,2,1000
538,0,1000
539,1,1000
540,2,1000
541,0,1000
542,1,1000
543,2,1000
544,0,1000
545,1,1000
546,2,1000
547,0,1000
